x,y,data
0.9862768288615988,0.26928865735338137,-0.540895005600263
0.8733919458206546,0.944268572062598,-0.532582176830266
0.5097455249715815,0.29544093485874956,0.9054631723413057
0.27183571428207576,0.1515598520682797,0.797877525813552
0.33691872774596354,0.2725432956923366,-0.7144033682579579
0.21695426501692427,0.8649810890377697,0.4554830053046419
0.27647714315379956,0.9168614055263056,0.9286508252331599
0.34331559277945756,0.7497805941928821,0.9384507355422387
0.8621589354598529,0.9002220603812134,0.48854807943942224
0.1566996700094886,0.022406315235602325,0.08559717599683692
0.14088724485241533,0.040952374483511744,0.45651980805754594
0.7570802806406883,0.898553011284516,2.1135233926457326
0.7363249181536082,0.7007931452580132,-0.683226903503513
0.3556630916357817,0.6693470529413807,1.6737969544549907
0.341093016511376,0.5528457818700246,-0.6088079431133843
0.6668030505533264,0.7227416619586186,-0.846090017272569
0.21710063875409402,0.8539313058028754,2.1977393806594843
0.5614269824329373,0.6090185748710885,-0.6787017031069377
0.12417877772572972,0.45241440681696665,0.5142034978452151
0.31973648445352787,0.2966595278903156,1.003442604337816
0.9532138731707349,0.6306198271149425,0.22738543624096766
0.1373567907977804,0.5070348455136144,1.2276999467939205
0.5694130968803307,0.37025605096867964,-1.5605851360116945
0.975665482923206,0.13821334583115774,0.6225883164563973
0.5033670609602782,0.7591843928702722,-0.2982073609961392
0.667664206148106,0.9589781997564626,-1.5288810348230428
0.034191498014390254,0.27902813458237496,0.30397270479331184
0.4561193663104297,0.7308044021474812,0.06823097620893101
0.15585136278205936,0.19991698902107302,3.451205624490263
0.47604896649886996,0.6437693181582816,0.612060749919956
0.1697024384024194,0.2028734422783811,0.581202222407789
0.896258337240171,0.050441507306524636,1.202775678738331
0.37339375767160377,0.3719954454560396,-1.431719153386145
0.3796929304747517,0.014092705268494377,0.2743200310402893
0.8583165879179017,0.0995817899973106,-0.829690092020064
0.6460610548847572,0.9993491056667079,0.03528379503079722
0.5834616977324469,0.9257729931182351,0.3110397333990771
0.6683500268388352,0.814903055260999,-1.3316558791555893
0.17779262018968056,0.22237219321409862,0.7933461040067915
0.8492480168178629,0.09742507755980356,-0.17825614573735693
0.4423725818484675,0.9455409173348504,0.5083510927734833
0.8314677097714283,0.7621350263612886,0.3166420114202956
0.7639207162891455,0.3286776487301617,1.0999115055784503
0.9196909765699617,0.9259576882045912,1.0186775096771041
0.0705734271105728,0.7056830970734003,2.1031507391073356
0.15616541643945592,0.056794222142164896,1.9646272480132478
0.63689423196581,0.49497450782347385,-0.24892888418430534
0.5556956874312483,0.3948064336875067,0.5247319178247986
0.19192871335211525,0.5614321376072059,-0.9534234735163344
0.42565598265327986,0.7311049885072752,-2.215617309377687
0.5134202078398403,0.5788115895368607,-1.0916063128558866
0.26937758573023707,0.03794036854095395,1.3501850549943208
0.5990200186903153,0.19539213330989313,-0.11322393588361995
0.2201739451317244,0.6661342582393414,0.28963718164033203
0.30086249443309576,0.7071431561105209,0.46621736982673995
0.04839448406241442,0.318046753007153,1.084566314376754
0.5643200587745707,0.2468363327963886,0.7823974972557426
0.9360322048719596,0.8384552442235156,-0.31621130603159586
0.8030276421809801,0.08403460413703201,-0.3398893734894922
0.6973051493459308,0.7562964504449287,0.30826047594112516
0.4613842758852935,0.7162923214868654,-0.642083513991152
0.6624346110237985,0.44802843052494046,0.6018991489463836
0.749665638107741,0.04802582187837923,-0.741975087143877
0.531454892335754,0.6729184372126282,-2.330019593188272
0.48281012636137444,0.19630429747908773,0.41233031987162594
0.029274232997923866,0.9439504558594377,0.8331647036318377
0.8942831037893809,0.5591430350510501,0.42449151063894397
0.831532083641436,0.831331635345694,-1.0559568216102742
0.7378434611229551,0.3399299159020992,0.5980306955242891
0.8984972983932153,0.20616784174932068,0.008801416205463486
0.23073414138282689,0.5117643122320089,-0.7717296816633609
0.17996050975704747,0.9907878615970517,1.0472838202496675
0.6141581218456464,0.8791703266842945,-1.2104671375046292
0.016669482030499783,0.0952021208321957,-0.8235217012357653
0.2993222459226972,0.49901403385919774,-2.212681249907487
0.6685408777370756,0.6020633650239943,0.3343042420950817
0.952552435609467,0.12125630848847102,-2.1025116949130713
0.8162070121708518,0.39607046593632456,1.2121624703434177
0.07786223582619556,0.6008056711290546,-0.3106832175321971
0.13461292878049058,0.46052199423264817,-1.1164915657197898
0.5765481169395755,0.236598144809113,1.2929746253501178
0.1772786242454092,0.10585971548405959,0.6174338032265291
0.994458699682387,0.984822216337745,-0.7191461526574494
0.11737486757703175,0.006565432550137418,1.0011345516990675
0.8408448327933937,0.04299427273621359,-2.2891338773563907
0.01402672984617559,0.7500818882061534,0.5253144744146002
0.8716874841492676,0.7396241803963908,-0.8525993226666991
0.9024067451099409,0.9990449876333076,1.058972758428265
0.4492044690082869,0.6045887922993226,-0.7000197457925135
0.6181819756751991,0.1570120653881224,-0.45936899912041346
0.9789781327688083,0.08835593348870163,0.05712992264608832
0.3972784841834377,0.852562922841014,-0.4807960381871754
0.447230833695931,0.6677692131836168,-1.0526260653446236
0.23325997977772805,0.2927882488762332,1.115911054364516
0.9317293800789463,0.08736539403558752,-1.0784874859471907
0.2728024687174939,0.31313540375968396,0.35295148302749796
0.9323277930684317,0.9697500874725533,1.1847721414251613
0.41323049678964596,0.8118924493947557,-0.24166999670411765
0.16067842433947632,0.2355422904633635,1.9927115405563618
0.46880252810967216,0.43114168912354944,1.5478285871771893
